,State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
234381,Chhattisgarh,SURGUJA,Maize,2016,Kharif,9470.0,Hectare,20538.0,Tonnes,2.168743400211193
234382,Chhattisgarh,SURGUJA,Maize,2017,Kharif,9025.0,Hectare,19323.0,Tonnes,2.1410526315789475
234504,Chhattisgarh,BALOD,Moong(Green Gram),2016,Kharif,26.0,Hectare,12.0,Tonnes,0.4615384615384615
234505,Chhattisgarh,BALOD,Moong(Green Gram),2016,Rabi,148.0,Hectare,34.0,Tonnes,0.2297297297297297
234506,Chhattisgarh,BALOD,Moong(Green Gram),2017,Kharif,28.0,Hectare,13.0,Tonnes,0.4642857142857143
234507,Chhattisgarh,BALOD,Moong(Green Gram),2017,Rabi,22.0,Hectare,5.0,Tonnes,0.2272727272727272
234510,Chhattisgarh,BALODA BAZAR,Moong(Green Gram),2016,Kharif,149.0,Hectare,54.0,Tonnes,0.3624161073825503
234511,Chhattisgarh,BALODA BAZAR,Moong(Green Gram),2016,Rabi,9.0,Hectare,5.0,Tonnes,0.5555555555555556
234512,Chhattisgarh,BALODA BAZAR,Moong(Green Gram),2017,Kharif,113.0,Hectare,42.0,Tonnes,0.3716814159292035
234513,Chhattisgarh,BALODA BAZAR,Moong(Green Gram),2017,Rabi,8.0,Hectare,2.0,Tonnes,0.25
234516,Chhattisgarh,BALRAMPUR,Moong(Green Gram),2016,Kharif,64.0,Hectare,31.0,Tonnes,0.484375
234517,Chhattisgarh,BALRAMPUR,Moong(Green Gram),2016,Rabi,55.0,Hectare,33.0,Tonnes,0.6
234518,Chhattisgarh,BALRAMPUR,Moong(Green Gram),2017,Kharif,101.0,Hectare,42.0,Tonnes,0.4158415841584158
234519,Chhattisgarh,BALRAMPUR,Moong(Green Gram),2017,Rabi,65.0,Hectare,28.0,Tonnes,0.4307692307692308
234522,Chhattisgarh,BASTAR,Moong(Green Gram),2016,Kharif,45.0,Hectare,29.0,Tonnes,0.6444444444444445
234523,Chhattisgarh,BASTAR,Moong(Green Gram),2016,Rabi,4.0,Hectare,3.0,Tonnes,0.75
234524,Chhattisgarh,BASTAR,Moong(Green Gram),2017,Kharif,47.0,Hectare,33.0,Tonnes,0.7021276595744681
234525,Chhattisgarh,BASTAR,Moong(Green Gram),2017,Rabi,51.0,Hectare,38.0,Tonnes,0.7450980392156863
234528,Chhattisgarh,BEMETARA,Moong(Green Gram),2016,Kharif,5.0,Hectare,2.0,Tonnes,0.4
234529,Chhattisgarh,BEMETARA,Moong(Green Gram),2016,Rabi,18.0,Hectare,5.0,Tonnes,0.2777777777777778
234530,Chhattisgarh,BEMETARA,Moong(Green Gram),2017,Kharif,19.0,Hectare,9.0,Tonnes,0.4736842105263157
234531,Chhattisgarh,BEMETARA,Moong(Green Gram),2017,Rabi,13.0,Hectare,4.0,Tonnes,0.3076923076923077
234533,Chhattisgarh,BIJAPUR,Moong(Green Gram),2016,Kharif,283.0,Hectare,142.0,Tonnes,0.5017667844522968
234534,Chhattisgarh,BIJAPUR,Moong(Green Gram),2016,Rabi,131.0,Hectare,64.0,Tonnes,0.4885496183206106
234535,Chhattisgarh,BIJAPUR,Moong(Green Gram),2017,Kharif,272.0,Hectare,125.0,Tonnes,0.4595588235294117
234536,Chhattisgarh,BIJAPUR,Moong(Green Gram),2017,Rabi,138.0,Hectare,65.0,Tonnes,0.4710144927536231
234539,Chhattisgarh,BILASPUR,Moong(Green Gram),2016,Kharif,43.0,Hectare,11.0,Tonnes,0.2558139534883721
234540,Chhattisgarh,BILASPUR,Moong(Green Gram),2016,Rabi,19.0,Hectare,5.0,Tonnes,0.2631578947368421
234541,Chhattisgarh,BILASPUR,Moong(Green Gram),2017,Kharif,43.0,Hectare,10.0,Tonnes,0.2325581395348837
234544,Chhattisgarh,DANTEWADA,Moong(Green Gram),2016,Kharif,231.0,Hectare,101.0,Tonnes,0.4372294372294372
234545,Chhattisgarh,DANTEWADA,Moong(Green Gram),2016,Rabi,27.0,Hectare,10.0,Tonnes,0.3703703703703703
234546,Chhattisgarh,DANTEWADA,Moong(Green Gram),2017,Kharif,239.0,Hectare,88.0,Tonnes,0.3682008368200837
234547,Chhattisgarh,DANTEWADA,Moong(Green Gram),2017,Rabi,32.0,Hectare,8.0,Tonnes,0.25
234550,Chhattisgarh,DHAMTARI,Moong(Green Gram),2016,Kharif,190.0,Hectare,107.0,Tonnes,0.5631578947368421
234551,Chhattisgarh,DHAMTARI,Moong(Green Gram),2016,Rabi,129.0,Hectare,44.0,Tonnes,0.3410852713178294
234552,Chhattisgarh,DHAMTARI,Moong(Green Gram),2017,Kharif,125.0,Hectare,71.0,Tonnes,0.568
234553,Chhattisgarh,DHAMTARI,Moong(Green Gram),2017,Rabi,77.0,Hectare,26.0,Tonnes,0.3376623376623376
234556,Chhattisgarh,DURG,Moong(Green Gram),2016,Kharif,39.0,Hectare,12.0,Tonnes,0.3076923076923077
234557,Chhattisgarh,DURG,Moong(Green Gram),2016,Rabi,16.0,Hectare,5.0,Tonnes,0.3125
234558,Chhattisgarh,DURG,Moong(Green Gram),2017,Kharif,29.0,Hectare,8.0,Tonnes,0.2758620689655172
234559,Chhattisgarh,DURG,Moong(Green Gram),2017,Rabi,74.0,Hectare,17.0,Tonnes,0.2297297297297297
234562,Chhattisgarh,GARIYABAND,Moong(Green Gram),2016,Kharif,295.0,Hectare,74.0,Tonnes,0.2508474576271186
234563,Chhattisgarh,GARIYABAND,Moong(Green Gram),2016,Rabi,1398.0,Hectare,263.0,Tonnes,0.1881258941344778
234564,Chhattisgarh,GARIYABAND,Moong(Green Gram),2017,Kharif,160.0,Hectare,31.0,Tonnes,0.19375
234565,Chhattisgarh,GARIYABAND,Moong(Green Gram),2017,Rabi,735.0,Hectare,127.0,Tonnes,0.1727891156462585
234568,Chhattisgarh,JANJGIR-CHAMPA,Moong(Green Gram),2016,Kharif,206.0,Hectare,76.0,Tonnes,0.3689320388349514
234569,Chhattisgarh,JANJGIR-CHAMPA,Moong(Green Gram),2016,Rabi,86.0,Hectare,33.0,Tonnes,0.3837209302325581
234570,Chhattisgarh,JANJGIR-CHAMPA,Moong(Green Gram),2017,Kharif,168.0,Hectare,57.0,Tonnes,0.3392857142857143
234571,Chhattisgarh,JANJGIR-CHAMPA,Moong(Green Gram),2017,Rabi,44.0,Hectare,12.0,Tonnes,0.2727272727272727
234574,Chhattisgarh,JASHPUR,Moong(Green Gram),2016,Kharif,39.0,Hectare,10.0,Tonnes,0.2564102564102564
234575,Chhattisgarh,JASHPUR,Moong(Green Gram),2017,Kharif,32.0,Hectare,11.0,Tonnes,0.34375
234577,Chhattisgarh,KABIRDHAM,Moong(Green Gram),2016,Kharif,22.0,Hectare,5.0,Tonnes,0.2272727272727272
234578,Chhattisgarh,KABIRDHAM,Moong(Green Gram),2016,Rabi,2.0,Hectare,,Tonnes,0.0
234579,Chhattisgarh,KABIRDHAM,Moong(Green Gram),2017,Kharif,8.0,Hectare,2.0,Tonnes,0.25
234580,Chhattisgarh,KABIRDHAM,Moong(Green Gram),2017,Rabi,9.0,Hectare,5.0,Tonnes,0.5555555555555556
234583,Chhattisgarh,KANKER,Moong(Green Gram),2016,Kharif,824.0,Hectare,453.0,Tonnes,0.5497572815533981
234584,Chhattisgarh,KANKER,Moong(Green Gram),2016,Rabi,71.0,Hectare,22.0,Tonnes,0.3098591549295774
234585,Chhattisgarh,KANKER,Moong(Green Gram),2017,Kharif,639.0,Hectare,345.0,Tonnes,0.539906103286385
234586,Chhattisgarh,KANKER,Moong(Green Gram),2017,Rabi,37.0,Hectare,16.0,Tonnes,0.4324324324324324
234589,Chhattisgarh,KONDAGAON,Moong(Green Gram),2016,Kharif,123.0,Hectare,65.0,Tonnes,0.5284552845528455
234590,Chhattisgarh,KONDAGAON,Moong(Green Gram),2016,Rabi,4.0,Hectare,1.0,Tonnes,0.25
234591,Chhattisgarh,KONDAGAON,Moong(Green Gram),2017,Kharif,103.0,Hectare,52.0,Tonnes,0.5048543689320388
234592,Chhattisgarh,KONDAGAON,Moong(Green Gram),2017,Rabi,1.0,Hectare,,Tonnes,0.0
234595,Chhattisgarh,KORBA,Moong(Green Gram),2016,Kharif,88.0,Hectare,21.0,Tonnes,0.2386363636363636
234596,Chhattisgarh,KORBA,Moong(Green Gram),2016,Rabi,4.0,Hectare,1.0,Tonnes,0.25
234597,Chhattisgarh,KORBA,Moong(Green Gram),2017,Kharif,65.0,Hectare,16.0,Tonnes,0.2461538461538461
234598,Chhattisgarh,KORBA,Moong(Green Gram),2017,Rabi,4.0,Hectare,1.0,Tonnes,0.25
234601,Chhattisgarh,KOREA,Moong(Green Gram),2016,Kharif,41.0,Hectare,11.0,Tonnes,0.2682926829268293
234602,Chhattisgarh,KOREA,Moong(Green Gram),2016,Rabi,4.0,Hectare,1.0,Tonnes,0.25
234603,Chhattisgarh,KOREA,Moong(Green Gram),2017,Kharif,48.0,Hectare,21.0,Tonnes,0.4375
234604,Chhattisgarh,KOREA,Moong(Green Gram),2017,Rabi,4.0,Hectare,1.0,Tonnes,0.25
234607,Chhattisgarh,MAHASAMUND,Moong(Green Gram),2016,Kharif,2260.0,Hectare,555.0,Tonnes,0.245575221238938
234608,Chhattisgarh,MAHASAMUND,Moong(Green Gram),2016,Rabi,492.0,Hectare,114.0,Tonnes,0.2317073170731707
234609,Chhattisgarh,MAHASAMUND,Moong(Green Gram),2017,Kharif,2219.0,Hectare,545.0,Tonnes,0.245606128886886
234610,Chhattisgarh,MAHASAMUND,Moong(Green Gram),2017,Rabi,420.0,Hectare,98.0,Tonnes,0.2333333333333333
234613,Chhattisgarh,MUNGELI,Moong(Green Gram),2016,Kharif,17.0,Hectare,11.0,Tonnes,0.6470588235294118
234614,Chhattisgarh,MUNGELI,Moong(Green Gram),2016,Rabi,2.0,Hectare,1.0,Tonnes,0.5
234615,Chhattisgarh,MUNGELI,Moong(Green Gram),2017,Kharif,4.0,Hectare,2.0,Tonnes,0.5
234616,Chhattisgarh,MUNGELI,Moong(Green Gram),2017,Rabi,2.0,Hectare,1.0,Tonnes,0.5
234619,Chhattisgarh,NARAYANPUR,Moong(Green Gram),2016,Kharif,5.0,Hectare,2.0,Tonnes,0.4
234620,Chhattisgarh,NARAYANPUR,Moong(Green Gram),2016,Rabi,1.0,Hectare,,Tonnes,0.0
234621,Chhattisgarh,NARAYANPUR,Moong(Green Gram),2017,Kharif,4.0,Hectare,2.0,Tonnes,0.5
234623,Chhattisgarh,RAIGARH,Moong(Green Gram),2016,Kharif,1702.0,Hectare,1208.0,Tonnes,0.7097532314923619
234624,Chhattisgarh,RAIGARH,Moong(Green Gram),2016,Rabi,1714.0,Hectare,1289.0,Tonnes,0.7520420070011669
234625,Chhattisgarh,RAIGARH,Moong(Green Gram),2017,Kharif,1551.0,Hectare,1101.0,Tonnes,0.7098646034816247
234626,Chhattisgarh,RAIGARH,Moong(Green Gram),2017,Rabi,635.0,Hectare,92.0,Tonnes,0.1448818897637795
234629,Chhattisgarh,RAIPUR,Moong(Green Gram),2016,Kharif,103.0,Hectare,31.0,Tonnes,0.3009708737864077
234630,Chhattisgarh,RAIPUR,Moong(Green Gram),2016,Rabi,102.0,Hectare,29.0,Tonnes,0.284313725490196
234631,Chhattisgarh,RAIPUR,Moong(Green Gram),2017,Kharif,85.0,Hectare,19.0,Tonnes,0.2235294117647059
234632,Chhattisgarh,RAIPUR,Moong(Green Gram),2017,Rabi,66.0,Hectare,17.0,Tonnes,0.2575757575757575
234635,Chhattisgarh,RAJNANDGAON,Moong(Green Gram),2016,Kharif,1383.0,Hectare,765.0,Tonnes,0.5531453362255966
234636,Chhattisgarh,RAJNANDGAON,Moong(Green Gram),2016,Rabi,1525.0,Hectare,346.0,Tonnes,0.2268852459016393
234637,Chhattisgarh,RAJNANDGAON,Moong(Green Gram),2017,Kharif,1373.0,Hectare,1096.0,Tonnes,0.7982520029133284
234638,Chhattisgarh,RAJNANDGAON,Moong(Green Gram),2017,Rabi,984.0,Hectare,241.0,Tonnes,0.2449186991869918
234641,Chhattisgarh,SUKMA,Moong(Green Gram),2016,Kharif,740.0,Hectare,265.0,Tonnes,0.3581081081081081
234642,Chhattisgarh,SUKMA,Moong(Green Gram),2016,Rabi,178.0,Hectare,54.0,Tonnes,0.3033707865168539
234643,Chhattisgarh,SUKMA,Moong(Green Gram),2017,Kharif,827.0,Hectare,313.0,Tonnes,0.3784764207980653
234644,Chhattisgarh,SUKMA,Moong(Green Gram),2017,Rabi,132.0,Hectare,41.0,Tonnes,0.3106060606060606
234647,Chhattisgarh,SURAJPUR,Moong(Green Gram),2016,Kharif,82.0,Hectare,16.0,Tonnes,0.1951219512195122
234648,Chhattisgarh,SURAJPUR,Moong(Green Gram),2016,Rabi,29.0,Hectare,5.0,Tonnes,0.1724137931034483
234649,Chhattisgarh,SURAJPUR,Moong(Green Gram),2017,Kharif,92.0,Hectare,18.0,Tonnes,0.1956521739130435
234650,Chhattisgarh,SURAJPUR,Moong(Green Gram),2017,Rabi,9.0,Hectare,2.0,Tonnes,0.2222222222222222
234652,Chhattisgarh,SURGUJA,Moong(Green Gram),2016,Kharif,9.0,Hectare,2.0,Tonnes,0.2222222222222222
234653,Chhattisgarh,SURGUJA,Moong(Green Gram),2017,Rabi,2.0,Hectare,1.0,Tonnes,0.5
235220,Chhattisgarh,BALOD,Rice,2016,Kharif,191042.0,Hectare,448458.0,Tonnes,2.3474314548633286
235221,Chhattisgarh,BALOD,Rice,2017,Kharif,174962.0,Hectare,241672.0,Tonnes,1.3812827928350155
235223,Chhattisgarh,BALODA BAZAR,Rice,2016,Kharif,225526.0,Hectare,412515.0,Tonnes,1.829123914759274
235224,Chhattisgarh,BALODA BAZAR,Rice,2017,Kharif,225580.0,Hectare,279965.0,Tonnes,1.2410896356059935
235226,Chhattisgarh,BALRAMPUR,Rice,2016,Kharif,82595.0,Hectare,151622.0,Tonnes,1.835728554997276
235227,Chhattisgarh,BALRAMPUR,Rice,2017,Kharif,83696.0,Hectare,127530.0,Tonnes,1.5237287325559166
235229,Chhattisgarh,BASTAR,Rice,2016,Kharif,132012.0,Hectare,276821.0,Tonnes,2.09693815713723
235230,Chhattisgarh,BASTAR,Rice,2017,Kharif,131766.0,Hectare,173933.0,Tonnes,1.3200142677170137
235232,Chhattisgarh,BEMETARA,Rice,2016,Kharif,168615.0,Hectare,310317.0,Tonnes,1.8403878658482344
235233,Chhattisgarh,BEMETARA,Rice,2017,Kharif,169282.0,Hectare,178631.0,Tonnes,1.055227372077362
235235,Chhattisgarh,BIJAPUR,Rice,2016,Kharif,61298.0,Hectare,108621.0,Tonnes,1.7720154001761883
235236,Chhattisgarh,BIJAPUR,Rice,2017,Kharif,62155.0,Hectare,81582.0,Tonnes,1.3125573163864532
235238,Chhattisgarh,BILASPUR,Rice,2016,Kharif,219092.0,Hectare,515658.0,Tonnes,2.3536140069012106
235239,Chhattisgarh,BILASPUR,Rice,2017,Kharif,217583.0,Hectare,245060.0,Tonnes,1.1262828437883474
235241,Chhattisgarh,DANTEWADA,Rice,2016,Kharif,70855.0,Hectare,118688.0,Tonnes,1.6750829158139864
235242,Chhattisgarh,DANTEWADA,Rice,2017,Kharif,70688.0,Hectare,52224.0,Tonnes,0.7387958352195564
235244,Chhattisgarh,DHAMTARI,Rice,2016,Kharif,183504.0,Hectare,603476.0,Tonnes,3.2886258610166537
235245,Chhattisgarh,DHAMTARI,Rice,2017,Kharif,144868.0,Hectare,311175.0,Tonnes,2.147989894248558
235247,Chhattisgarh,DURG,Rice,2016,Kharif,134177.0,Hectare,397480.0,Tonnes,2.962355694344038
235248,Chhattisgarh,DURG,Rice,2017,Kharif,126836.0,Hectare,173187.0,Tonnes,1.3654404112397112
235250,Chhattisgarh,GARIYABAND,Rice,2016,Kharif,138446.0,Hectare,329943.0,Tonnes,2.383189113444953
235251,Chhattisgarh,GARIYABAND,Rice,2017,Kharif,145003.0,Hectare,193055.0,Tonnes,1.3313862471810929
235253,Chhattisgarh,JANJGIR-CHAMPA,Rice,2016,Kharif,254371.0,Hectare,834223.0,Tonnes,3.2795523074564317
235254,Chhattisgarh,JANJGIR-CHAMPA,Rice,2017,Kharif,254651.0,Hectare,680566.0,Tonnes,2.6725439915806337
235256,Chhattisgarh,JASHPUR,Rice,2016,Kharif,181149.0,Hectare,203388.0,Tonnes,1.1227663415199642
235257,Chhattisgarh,JASHPUR,Rice,2017,Kharif,183914.0,Hectare,215537.0,Tonnes,1.1719444957969485
235259,Chhattisgarh,KABIRDHAM,Rice,2016,Kharif,105359.0,Hectare,134788.0,Tonnes,1.2793211780673697
235260,Chhattisgarh,KABIRDHAM,Rice,2017,Kharif,106660.0,Hectare,115200.0,Tonnes,1.0800675042190138
235262,Chhattisgarh,KANKER,Rice,2016,Kharif,181719.0,Hectare,424052.0,Tonnes,2.333558956410722
235263,Chhattisgarh,KANKER,Rice,2017,Kharif,181645.0,Hectare,231439.0,Tonnes,1.2741281070219383
235265,Chhattisgarh,KONDAGAON,Rice,2016,Kharif,104768.0,Hectare,183987.0,Tonnes,1.7561373701893708
235266,Chhattisgarh,KONDAGAON,Rice,2017,Kharif,105481.0,Hectare,119670.0,Tonnes,1.1345171168267272
235268,Chhattisgarh,KORBA,Rice,2016,Kharif,109314.0,Hectare,178988.0,Tonnes,1.63737490165944
235269,Chhattisgarh,KORBA,Rice,2017,Kharif,108938.0,Hectare,144436.0,Tonnes,1.325855073528062
235271,Chhattisgarh,KOREA,Rice,2016,Kharif,67750.0,Hectare,118762.0,Tonnes,1.7529446494464944
235272,Chhattisgarh,KOREA,Rice,2017,Kharif,67752.0,Hectare,71845.0,Tonnes,1.060411500767505
235274,Chhattisgarh,MAHASAMUND,Rice,2016,Kharif,282318.0,Hectare,505564.0,Tonnes,1.790760773312364
235275,Chhattisgarh,MAHASAMUND,Rice,2017,Kharif,281144.0,Hectare,406970.0,Tonnes,1.447550009959309
235277,Chhattisgarh,MUNGELI,Rice,2016,Kharif,114169.0,Hectare,290230.0,Tonnes,2.542108628436791
235278,Chhattisgarh,MUNGELI,Rice,2017,Kharif,115838.0,Hectare,192241.0,Tonnes,1.6595676720937862
235280,Chhattisgarh,NARAYANPUR,Rice,2016,Kharif,24086.0,Hectare,39774.0,Tonnes,1.6513327244042182
235281,Chhattisgarh,NARAYANPUR,Rice,2017,Kharif,24257.0,Hectare,21320.0,Tonnes,0.878921548419013
235283,Chhattisgarh,RAIGARH,Rice,2016,Kharif,243089.0,Hectare,560337.0,Tonnes,2.305069336744978
235284,Chhattisgarh,RAIGARH,Rice,2017,Kharif,227207.0,Hectare,407752.0,Tonnes,1.7946278063615997
235286,Chhattisgarh,RAIPUR,Rice,2016,Kharif,179497.0,Hectare,580980.0,Tonnes,3.23671147707204
235287,Chhattisgarh,RAIPUR,Rice,2017,Kharif,162416.0,Hectare,329784.0,Tonnes,2.030489606935278
235289,Chhattisgarh,RAJNANDGAON,Rice,2016,Kharif,290276.0,Hectare,539710.0,Tonnes,1.8592994253744712
235290,Chhattisgarh,RAJNANDGAON,Rice,2017,Kharif,294317.0,Hectare,307925.0,Tonnes,1.0462358613331884
235292,Chhattisgarh,SUKMA,Rice,2016,Kharif,81527.0,Hectare,143028.0,Tonnes,1.7543635850699768
235293,Chhattisgarh,SUKMA,Rice,2017,Kharif,84363.0,Hectare,121652.0,Tonnes,1.4420065668598794
235295,Chhattisgarh,SURAJPUR,Rice,2016,Kharif,108003.0,Hectare,185991.0,Tonnes,1.7220910530263047
235296,Chhattisgarh,SURAJPUR,Rice,2017,Kharif,108911.0,Hectare,151397.0,Tonnes,1.39009833717439
235298,Chhattisgarh,SURGUJA,Rice,2016,Kharif,118030.0,Hectare,195872.0,Tonnes,1.6595102939930526
235299,Chhattisgarh,SURGUJA,Rice,2017,Kharif,116713.0,Hectare,173296.0,Tonnes,1.4848046061706923
235856,Chhattisgarh,BALOD,Urad,2016,Kharif,1277.0,Hectare,338.0,Tonnes,0.2646828504306969
235857,Chhattisgarh,BALOD,Urad,2016,Rabi,668.0,Hectare,139.0,Tonnes,0.2080838323353293
235858,Chhattisgarh,BALOD,Urad,2017,Kharif,992.0,Hectare,293.0,Tonnes,0.2953629032258064
235859,Chhattisgarh,BALOD,Urad,2017,Rabi,186.0,Hectare,40.0,Tonnes,0.2150537634408602
235862,Chhattisgarh,BALODA BAZAR,Urad,2016,Kharif,1112.0,Hectare,348.0,Tonnes,0.3129496402877698
235863,Chhattisgarh,BALODA BAZAR,Urad,2016,Rabi,6.0,Hectare,1.0,Tonnes,0.1666666666666666
235864,Chhattisgarh,BALODA BAZAR,Urad,2017,Kharif,1410.0,Hectare,354.0,Tonnes,0.251063829787234
235867,Chhattisgarh,BALRAMPUR,Urad,2016,Kharif,4709.0,Hectare,1685.0,Tonnes,0.3578254406455723
235868,Chhattisgarh,BALRAMPUR,Urad,2017,Kharif,4425.0,Hectare,1392.0,Tonnes,0.3145762711864406
235870,Chhattisgarh,BASTAR,Urad,2016,Kharif,1709.0,Hectare,678.0,Tonnes,0.3967232299590403
235871,Chhattisgarh,BASTAR,Urad,2016,Rabi,21.0,Hectare,9.0,Tonnes,0.4285714285714285
235872,Chhattisgarh,BASTAR,Urad,2017,Kharif,1557.0,Hectare,659.0,Tonnes,0.4232498394348105
235873,Chhattisgarh,BASTAR,Urad,2017,Rabi,43.0,Hectare,19.0,Tonnes,0.4418604651162791
235876,Chhattisgarh,BEMETARA,Urad,2016,Kharif,186.0,Hectare,63.0,Tonnes,0.3387096774193548
235877,Chhattisgarh,BEMETARA,Urad,2016,Rabi,28.0,Hectare,6.0,Tonnes,0.2142857142857142
235878,Chhattisgarh,BEMETARA,Urad,2017,Kharif,248.0,Hectare,97.0,Tonnes,0.3911290322580645
235879,Chhattisgarh,BEMETARA,Urad,2017,Rabi,5.0,Hectare,1.0,Tonnes,0.2
235882,Chhattisgarh,BIJAPUR,Urad,2016,Kharif,281.0,Hectare,113.0,Tonnes,0.4021352313167259
235883,Chhattisgarh,BIJAPUR,Urad,2016,Rabi,98.0,Hectare,36.0,Tonnes,0.3673469387755102
235884,Chhattisgarh,BIJAPUR,Urad,2017,Kharif,263.0,Hectare,67.0,Tonnes,0.2547528517110266
235885,Chhattisgarh,BIJAPUR,Urad,2017,Rabi,101.0,Hectare,32.0,Tonnes,0.3168316831683168
235888,Chhattisgarh,BILASPUR,Urad,2016,Kharif,1276.0,Hectare,314.0,Tonnes,0.2460815047021943
235889,Chhattisgarh,BILASPUR,Urad,2016,Rabi,37.0,Hectare,9.0,Tonnes,0.2432432432432432
235890,Chhattisgarh,BILASPUR,Urad,2017,Kharif,1114.0,Hectare,266.0,Tonnes,0.2387791741472172
235891,Chhattisgarh,BILASPUR,Urad,2017,Rabi,26.0,Hectare,5.0,Tonnes,0.1923076923076923
235894,Chhattisgarh,DANTEWADA,Urad,2016,Kharif,542.0,Hectare,237.0,Tonnes,0.4372693726937269
235895,Chhattisgarh,DANTEWADA,Urad,2016,Rabi,7.0,Hectare,4.0,Tonnes,0.5714285714285714
235896,Chhattisgarh,DANTEWADA,Urad,2017,Kharif,461.0,Hectare,125.0,Tonnes,0.2711496746203904
235897,Chhattisgarh,DANTEWADA,Urad,2017,Rabi,3.0,Hectare,1.0,Tonnes,0.3333333333333333
235900,Chhattisgarh,DHAMTARI,Urad,2016,Kharif,461.0,Hectare,176.0,Tonnes,0.3817787418655097
235901,Chhattisgarh,DHAMTARI,Urad,2016,Rabi,280.0,Hectare,77.0,Tonnes,0.275
235902,Chhattisgarh,DHAMTARI,Urad,2017,Kharif,578.0,Hectare,221.0,Tonnes,0.3823529411764705
235903,Chhattisgarh,DHAMTARI,Urad,2017,Rabi,207.0,Hectare,57.0,Tonnes,0.2753623188405797
235906,Chhattisgarh,DURG,Urad,2016,Kharif,127.0,Hectare,43.0,Tonnes,0.3385826771653543
235907,Chhattisgarh,DURG,Urad,2016,Rabi,48.0,Hectare,13.0,Tonnes,0.2708333333333333
235908,Chhattisgarh,DURG,Urad,2017,Kharif,87.0,Hectare,28.0,Tonnes,0.3218390804597701
235909,Chhattisgarh,DURG,Urad,2017,Rabi,26.0,Hectare,5.0,Tonnes,0.1923076923076923
235912,Chhattisgarh,GARIYABAND,Urad,2016,Kharif,1154.0,Hectare,434.0,Tonnes,0.3760831889081455
235913,Chhattisgarh,GARIYABAND,Urad,2016,Rabi,87.0,Hectare,20.0,Tonnes,0.2298850574712643
235914,Chhattisgarh,GARIYABAND,Urad,2017,Kharif,1476.0,Hectare,462.0,Tonnes,0.3130081300813008
235915,Chhattisgarh,GARIYABAND,Urad,2017,Rabi,30.0,Hectare,7.0,Tonnes,0.2333333333333333
235918,Chhattisgarh,JANJGIR-CHAMPA,Urad,2016,Kharif,1259.0,Hectare,446.0,Tonnes,0.3542494042891183
235919,Chhattisgarh,JANJGIR-CHAMPA,Urad,2016,Rabi,162.0,Hectare,59.0,Tonnes,0.3641975308641975
235920,Chhattisgarh,JANJGIR-CHAMPA,Urad,2017,Kharif,1048.0,Hectare,246.0,Tonnes,0.2347328244274809
235921,Chhattisgarh,JANJGIR-CHAMPA,Urad,2017,Rabi,113.0,Hectare,41.0,Tonnes,0.3628318584070796
235924,Chhattisgarh,JASHPUR,Urad,2016,Kharif,12831.0,Hectare,4329.0,Tonnes,0.3373860182370821
235925,Chhattisgarh,JASHPUR,Urad,2017,Kharif,11684.0,Hectare,4651.0,Tonnes,0.3980657309140705
235927,Chhattisgarh,KABIRDHAM,Urad,2016,Kharif,1464.0,Hectare,468.0,Tonnes,0.319672131147541
235928,Chhattisgarh,KABIRDHAM,Urad,2016,Rabi,37.0,Hectare,12.0,Tonnes,0.3243243243243243
235929,Chhattisgarh,KABIRDHAM,Urad,2017,Kharif,1318.0,Hectare,357.0,Tonnes,0.2708649468892261
235930,Chhattisgarh,KABIRDHAM,Urad,2017,Rabi,22.0,Hectare,6.0,Tonnes,0.2727272727272727
235933,Chhattisgarh,KANKER,Urad,2016,Kharif,4860.0,Hectare,1106.0,Tonnes,0.2275720164609053
235934,Chhattisgarh,KANKER,Urad,2016,Rabi,65.0,Hectare,15.0,Tonnes,0.2307692307692307
235935,Chhattisgarh,KANKER,Urad,2017,Kharif,4315.0,Hectare,1572.0,Tonnes,0.3643105446118192
235936,Chhattisgarh,KANKER,Urad,2017,Rabi,58.0,Hectare,13.0,Tonnes,0.2241379310344827
235939,Chhattisgarh,KONDAGAON,Urad,2016,Kharif,7843.0,Hectare,4460.0,Tonnes,0.5686599515491522
235940,Chhattisgarh,KONDAGAON,Urad,2017,Kharif,7648.0,Hectare,3099.0,Tonnes,0.4052039748953975
235943,Chhattisgarh,KORBA,Urad,2016,Kharif,4135.0,Hectare,987.0,Tonnes,0.2386940749697702
235944,Chhattisgarh,KORBA,Urad,2016,Rabi,2.0,Hectare,1.0,Tonnes,0.5
235945,Chhattisgarh,KORBA,Urad,2017,Kharif,3866.0,Hectare,1258.0,Tonnes,0.3254009311950336
235946,Chhattisgarh,KORBA,Urad,2017,Rabi,5.0,Hectare,2.0,Tonnes,0.4
235949,Chhattisgarh,KOREA,Urad,2016,Kharif,4090.0,Hectare,1220.0,Tonnes,0.2982885085574572
235950,Chhattisgarh,KOREA,Urad,2017,Kharif,4056.0,Hectare,1100.0,Tonnes,0.2712031558185404
235952,Chhattisgarh,MAHASAMUND,Urad,2016,Kharif,7363.0,Hectare,1969.0,Tonnes,0.267418171940785
235953,Chhattisgarh,MAHASAMUND,Urad,2016,Rabi,41.0,Hectare,9.0,Tonnes,0.2195121951219512
235954,Chhattisgarh,MAHASAMUND,Urad,2017,Kharif,6885.0,Hectare,1841.0,Tonnes,0.2673928830791576
